Time, Vsupply, ia, dca, current, tension, frequence
1.688, 15.62, 1.457, 0.049, 1.457, 0.773, 305
1.689, 15.62, 1.447, 0.049, 1.457, 0.773, 305
1.69, 15.61, 1.457, 0.049, 1.456, 0.772, 305
1.691, 15.61, 1.442, 0.049, 1.455, 0.772, 305
1.692, 15.61, 1.465, 0.049, 1.455, 0.772, 305
1.693, 15.61, 1.44, 0.049, 1.454, 0.772, 305
1.694, 15.62, 1.441, 0.049, 1.454, 0.772, 305
1.695, 15.62, 1.458, 0.049, 1.453, 0.772, 305
1.696, 15.62, 1.435, 0.049, 1.453, 0.772, 305
1.697, 15.62, 1.439, 0.049, 1.452, 0.772, 305
1.698, 15.62, 1.478, 0.049, 1.453, 0.772, 305
1.699, 15.62, 1.468, 0.049, 1.454, 0.772, 305
1.7, 15.62, 1.495, 0.05, 1.454, 0.772, 305
1.701, 15.62, 1.475, 0.05, 1.455, 0.772, 305
1.702, 15.62, 1.475, 0.05, 1.455, 0.773, 305
1.703, 15.62, 1.465, 0.05, 1.456, 0.773, 305
1.704, 15.62, 1.479, 0.05, 1.457, 0.773, 305
1.705, 15.62, 1.458, 0.05, 1.457, 0.774, 305
1.706, 15.62, 1.485, 0.05, 1.458, 0.774, 305
1.707, 15.62, 1.491, 0.05, 1.46, 0.775, 305
1.708, 15.62, 1.504, 0.05, 1.46, 0.775, 305
1.709, 15.62, 1.524, 0.05, 1.462, 0.776, 305
1.721, 15.62, 1.465, 0.05, 1.474, 0.781, 331
1.722, 15.61, 1.476, 0.05, 1.474, 0.781, 331
1.723, 15.61, 1.487, 0.05, 1.473, 0.781, 331
1.724, 15.61, 1.467, 0.049, 1.473, 0.781, 331
1.725, 15.61, 1.448, 0.049, 1.473, 0.78, 331
1.726, 15.61, 1.45, 0.049, 1.473, 0.78, 331
1.727, 15.61, 1.426, 0.049, 1.472, 0.78, 331
1.728, 15.61, 1.427, 0.049, 1.471, 0.78, 331
1.729, 15.61, 1.424, 0.049, 1.47, 0.779, 331
1.73, 15.61, 1.456, 0.049, 1.469, 0.779, 331
1.731, 15.61, 1.466, 0.049, 1.468, 0.778, 331
1.732, 15.61, 1.444, 0.049, 1.467, 0.778, 331
1.733, 15.61, 1.427, 0.049, 1.466, 0.777, 331
1.734, 15.61, 1.452, 0.049, 1.465, 0.777, 331
1.735, 15.61, 1.449, 0.049, 1.465, 0.776, 331
1.736, 15.61, 1.461, 0.049, 1.464, 0.776, 331
1.737, 15.61, 1.453, 0.049, 1.463, 0.775, 331
1.738, 15.61, 1.431, 0.049, 1.462, 0.775, 331
1.739, 15.61, 1.463, 0.049, 1.461, 0.774, 331
1.74, 15.61, 1.445, 0.049, 1.46, 0.774, 331
1.741, 15.61, 1.421, 0.049, 1.46, 0.773, 331
1.742, 15.61, 1.452, 0.049, 1.459, 0.773, 331
1.743, 15.61, 1.436, 0.049, 1.458, 0.773, 331
1.744, 15.61, 1.452, 0.049, 1.458, 0.772, 331
1.745, 15.61, 1.413, 0.049, 1.457, 0.772, 331
1.746, 15.61, 1.421, 0.049, 1.457, 0.772, 331
1.747, 15.61, 1.418, 0.049, 1.456, 0.771, 331
1.748, 15.61, 1.448, 0.049, 1.456, 0.771, 331
1.749, 15.61, 1.458, 0.049, 1.455, 0.771, 331
1.75, 15.61, 1.421, 0.049, 1.455, 0.771, 331
1.751, 15.61, 1.418, 0.049, 1.454, 0.771, 331
1.752, 15.61, 1.468, 0.049, 1.453, 0.771, 331
1.753, 15.61, 1.5, 0.049, 1.454, 0.771, 331
1.754, 15.61, 1.476, 0.05, 1.455, 0.772, 331
1.755, 15.61, 1.452, 0.05, 1.455, 0.772, 331
1.756, 15.61, 1.487, 0.05, 1.456, 0.772, 331
1.757, 15.61, 1.454, 0.05, 1.457, 0.773, 331
1.758, 15.61, 1.462, 0.05, 1.457, 0.773, 331
1.759, 15.61, 1.477, 0.05, 1.457, 0.774, 331
1.76, 15.61, 1.493, 0.05, 1.458, 0.774, 331
1.761, 15.61, 1.483, 0.05, 1.459, 0.774, 331
1.762, 15.61, 1.486, 0.05, 1.46, 0.775, 331
1.763, 15.61, 1.502, 0.05, 1.462, 0.776, 331
1.764, 15.61, 1.535, 0.05, 1.463, 0.776, 331
1.765, 15.61, 1.531, 0.05, 1.465, 0.777, 331
1.766, 15.61, 1.506, 0.05, 1.466, 0.777, 331
1.767, 15.61, 1.501, 0.05, 1.467, 0.778, 331
1.768, 15.61, 1.508, 0.05, 1.469, 0.778, 331
1.769, 15.61, 1.5, 0.05, 1.47, 0.779, 331
1.77, 15.61, 1.521, 0.05, 1.471, 0.779, 331
1.771, 15.61, 1.493, 0.05, 1.472, 0.78, 331
1.772, 15.61, 1.525, 0.05, 1.473, 0.78, 331
1.773, 15.61, 1.484, 0.05, 1.475, 0.781, 331
1.774, 15.61, 1.496, 0.05, 1.476, 0.781, 331
1.775, 15.61, 1.51, 0.05, 1.477, 0.782, 331
1.776, 15.61, 1.491, 0.05, 1.478, 0.782, 331
1.777, 15.61, 1.504, 0.05, 1.479, 0.782, 331
1.778, 15.61, 1.491, 0.05, 1.479, 0.782, 331
1.779, 15.61, 1.466, 0.05, 1.479, 0.782, 331
1.78, 15.61, 1.467, 0.05, 1.479, 0.782, 331
1.781, 15.61, 1.476, 0.05, 1.478, 0.782, 331
1.782, 15.61, 1.471, 0.05, 1.478, 0.782, 331
1.783, 15.61, 1.47, 0.05, 1.478, 0.782, 331
1.784, 15.61, 1.457, 0.049, 1.478, 0.782, 331
1.785, 15.61, 1.455, 0.049, 1.478, 0.782, 331
1.786, 15.61, 1.431, 0.049, 1.477, 0.782, 331
1.787, 15.61, 1.443, 0.049, 1.476, 0.781, 331
1.788, 15.61, 1.425, 0.049, 1.475, 0.781, 331
1.789, 15.61, 1.438, 0.049, 1.473, 0.78, 331
1.79, 15.61, 1.412, 0.049, 1.472, 0.78, 331
1.791, 15.61, 1.447, 0.049, 1.471, 0.779, 331
1.792, 15.61, 1.44, 0.049, 1.469, 0.779, 331
1.793, 15.61, 1.462, 0.049, 1.468, 0.778, 331
1.794, 15.61, 1.447, 0.049, 1.467, 0.778, 331
1.795, 15.61, 1.447, 0.049, 1.467, 0.778, 331
1.796, 15.61, 1.443, 0.049, 1.465, 0.777, 331
1.797, 15.61, 1.419, 0.049, 1.464, 0.776, 331
1.798, 15.61, 1.467, 0.049, 1.463, 0.776, 331
1.799, 15.61, 1.462, 0.049, 1.463, 0.775, 331
1.8, 15.61, 1.419, 0.049, 1.462, 0.775, 331
1.801, 15.61, 1.429, 0.049, 1.461, 0.774, 331
1.802, 15.61, 1.46, 0.049, 1.461, 0.774, 331
1.803, 15.61, 1.445, 0.049, 1.459, 0.773, 331
1.804, 15.61, 1.448, 0.049, 1.459, 0.773, 331
1.805, 15.61, 1.413, 0.049, 1.458, 0.773, 331
1.806, 15.61, 1.42, 0.049, 1.457, 0.772, 331
1.807, 15.61, 1.42, 0.049, 1.457, 0.772, 331
1.808, 15.61, 1.433, 0.049, 1.456, 0.772, 331
1.809, 15.61, 1.435, 0.049, 1.456, 0.772, 331
1.821, 15.61, 1.512, 0.05, 1.47, 0.778, 358
1.822, 15.61, 1.5, 0.05, 1.471, 0.778, 358
1.823, 15.61, 1.466, 0.05, 1.471, 0.779, 358
1.824, 15.61, 1.466, 0.05, 1.471, 0.779, 358
1.825, 15.61, 1.459, 0.05, 1.471, 0.779, 358
1.826, 15.61, 1.487, 0.05, 1.471, 0.779, 358
1.827, 15.61, 1.503, 0.05, 1.471, 0.779, 358
1.828, 15.61, 1.48, 0.049, 1.472, 0.779, 358
1.829, 15.61, 1.463, 0.049, 1.472, 0.779, 358
1.83, 15.62, 1.45, 0.049, 1.471, 0.779, 358
1.831, 15.62, 1.448, 0.049, 1.47, 0.778, 358
1.832, 15.62, 1.421, 0.049, 1.469, 0.778, 358
1.833, 15.61, 1.475, 0.049, 1.468, 0.778, 358
1.834, 15.61, 1.445, 0.049, 1.467, 0.777, 358
1.835, 15.61, 1.455, 0.049, 1.466, 0.777, 358
1.836, 15.62, 1.449, 0.049, 1.465, 0.777, 358
1.837, 15.61, 1.413, 0.049, 1.465, 0.776, 358
1.838, 15.62, 1.465, 0.049, 1.464, 0.776, 358
1.839, 15.62, 1.429, 0.049, 1.463, 0.775, 358
1.84, 15.62, 1.417, 0.049, 1.462, 0.774, 358
1.841, 15.62, 1.434, 0.049, 1.461, 0.774, 358
1.842, 15.62, 1.418, 0.049, 1.46, 0.774, 358
1.843, 15.62, 1.441, 0.049, 1.459, 0.773, 358
1.844, 15.62, 1.438, 0.049, 1.459, 0.773, 358
1.845, 15.62, 1.43, 0.049, 1.458, 0.772, 358
1.846, 15.62, 1.443, 0.049, 1.458, 0.772, 358
1.847, 15.62, 1.434, 0.049, 1.457, 0.772, 358
1.848, 15.62, 1.459, 0.049, 1.456, 0.772, 358
1.849, 15.62, 1.451, 0.049, 1.456, 0.771, 358
1.85, 15.62, 1.458, 0.049, 1.455, 0.771, 358
1.851, 15.61, 1.46, 0.049, 1.455, 0.771, 358
1.852, 15.61, 1.405, 0.049, 1.454, 0.771, 358
1.853, 15.62, 1.454, 0.049, 1.454, 0.771, 358
1.854, 15.61, 1.487, 0.049, 1.454, 0.771, 358
1.855, 15.61, 1.466, 0.049, 1.455, 0.772, 358
1.856, 15.61, 1.466, 0.049, 1.455, 0.772, 358
1.857, 15.61, 1.457, 0.05, 1.456, 0.772, 358
1.858, 15.61, 1.485, 0.05, 1.457, 0.772, 358
1.859, 15.61, 1.466, 0.05, 1.457, 0.773, 358
1.86, 15.62, 1.454, 0.05, 1.458, 0.773, 358
1.861, 15.62, 1.454, 0.05, 1.458, 0.773, 358
1.862, 15.62, 1.516, 0.05, 1.459, 0.774, 358
1.863, 15.62, 1.499, 0.05, 1.46, 0.775, 358
1.864, 15.62, 1.51, 0.05, 1.462, 0.775, 358
1.865, 15.62, 1.506, 0.05, 1.463, 0.776, 358
1.866, 15.62, 1.509, 0.05, 1.465, 0.777, 358
1.867, 15.62, 1.511, 0.05, 1.466, 0.777, 358
1.868, 15.62, 1.521, 0.05, 1.468, 0.778, 358
1.869, 15.62, 1.498, 0.05, 1.469, 0.778, 358
1.87, 15.61, 1.491, 0.05, 1.47, 0.779, 358
1.871, 15.61, 1.476, 0.05, 1.471, 0.78, 358
1.872, 15.62, 1.479, 0.05, 1.472, 0.78, 358
1.873, 15.62, 1.495, 0.05, 1.474, 0.781, 358
1.874, 15.62, 1.483, 0.05, 1.475, 0.781, 358
1.875, 15.62, 1.532, 0.05, 1.476, 0.781, 358
1.876, 15.62, 1.503, 0.05, 1.477, 0.782, 358
1.877, 15.62, 1.498, 0.05, 1.478, 0.782, 358
1.878, 15.62, 1.47, 0.05, 1.478, 0.782, 358
1.879, 15.62, 1.509, 0.05, 1.478, 0.782, 358
1.88, 15.62, 1.508, 0.05, 1.477, 0.782, 358
1.881, 15.62, 1.436, 0.05, 1.477, 0.782, 358
1.882, 15.62, 1.486, 0.05, 1.477, 0.782, 358
1.883, 15.62, 1.468, 0.049, 1.477, 0.782, 358
1.884, 15.62, 1.484, 0.049, 1.477, 0.782, 358
1.885, 15.62, 1.437, 0.049, 1.476, 0.781, 358
1.886, 15.61, 1.458, 0.049, 1.475, 0.781, 358
1.887, 15.61, 1.422, 0.049, 1.474, 0.781, 358
1.888, 15.61, 1.436, 0.049, 1.473, 0.78, 358
1.889, 15.61, 1.451, 0.049, 1.471, 0.78, 358
1.89, 15.62, 1.434, 0.049, 1.47, 0.779, 358
1.891, 15.62, 1.44, 0.049, 1.468, 0.778, 358
1.892, 15.62, 1.46, 0.049, 1.467, 0.778, 358
1.893, 15.62, 1.405, 0.049, 1.466, 0.777, 358
1.894, 15.62, 1.446, 0.049, 1.464, 0.777, 358
1.895, 15.62, 1.475, 0.049, 1.463, 0.776, 358
1.896, 15.62, 1.463, 0.049, 1.462, 0.776, 358
1.897, 15.62, 1.415, 0.049, 1.461, 0.775, 358
1.898, 15.62, 1.444, 0.049, 1.46, 0.775, 358
1.899, 15.62, 1.447, 0.049, 1.46, 0.774, 358
1.9, 15.62, 1.439, 0.049, 1.459, 0.774, 358
1.901, 15.62, 1.417, 0.049, 1.458, 0.773, 358
1.902, 15.62, 1.447, 0.049, 1.458, 0.773, 358
1.903, 15.62, 1.427, 0.049, 1.457, 0.773, 358
1.904, 15.62, 1.44, 0.049, 1.456, 0.773, 358
1.905, 15.62, 1.449, 0.049, 1.456, 0.772, 358
1.906, 15.62, 1.463, 0.049, 1.455, 0.772, 358
1.907, 15.62, 1.459, 0.049, 1.454, 0.772, 358
1.908, 15.62, 1.449, 0.049, 1.454, 0.772, 358
1.909, 15.61, 1.471, 0.049, 1.455, 0.772, 358
1.91, 15.62, 1.498, 0.049, 1.455, 0.772, 358
1.922, 15.62, 1.422, 0.049, 1.454, 0.773, 388
1.923, 15.62, 1.437, 0.049, 1.453, 0.772, 388
1.924, 15.62, 1.42, 0.049, 1.453, 0.772, 388
1.925, 15.62, 1.44, 0.049, 1.452, 0.772, 388
1.926, 15.62, 1.448, 0.049, 1.452, 0.771, 388
1.927, 15.62, 1.448, 0.049, 1.452, 0.771, 388
1.928, 15.62, 1.408, 0.049, 1.45, 0.771, 388
1.929, 15.62, 1.429, 0.049, 1.45, 0.771, 388
1.93, 15.62, 1.446, 0.049, 1.449, 0.77, 388
1.931, 15.62, 1.422, 0.049, 1.449, 0.77, 388
1.932, 15.62, 1.413, 0.049, 1.448, 0.77, 388
1.933, 15.62, 1.436, 0.049, 1.447, 0.77, 388
1.934, 15.62, 1.431, 0.049, 1.447, 0.77, 388
1.935, 15.62, 1.466, 0.049, 1.447, 0.77, 388
1.936, 15.62, 1.425, 0.049, 1.446, 0.77, 388
1.937, 15.62, 1.417, 0.049, 1.445, 0.77, 388
1.938, 15.62, 1.458, 0.049, 1.445, 0.77, 388
1.939, 15.62, 1.453, 0.049, 1.446, 0.77, 388
1.94, 15.62, 1.463, 0.05, 1.447, 0.77, 388
1.941, 15.61, 1.486, 0.05, 1.448, 0.771, 388
1.942, 15.61, 1.468, 0.05, 1.449, 0.771, 388
1.943, 15.62, 1.471, 0.05, 1.451, 0.771, 388
1.944, 15.62, 1.467, 0.05, 1.451, 0.772, 388
1.945, 15.62, 1.467, 0.05, 1.451, 0.772, 388
1.946, 15.62, 1.484, 0.05, 1.454, 0.773, 388
1.947, 15.62, 1.476, 0.05, 1.456, 0.773, 388
1.948, 15.62, 1.485, 0.05, 1.457, 0.774, 388
1.949, 15.62, 1.503, 0.05, 1.458, 0.775, 388
1.95, 15.62, 1.464, 0.05, 1.46, 0.775, 388
1.951, 15.62, 1.489, 0.05, 1.462, 0.776, 388
1.952, 15.62, 1.531, 0.05, 1.463, 0.777, 388
1.953, 15.62, 1.513, 0.05, 1.465, 0.777, 388
1.954, 15.61, 1.494, 0.05, 1.466, 0.778, 388
1.955, 15.61, 1.491, 0.05, 1.468, 0.778, 388
1.956, 15.62, 1.517, 0.05, 1.469, 0.779, 388
1.957, 15.62, 1.517, 0.05, 1.469, 0.779, 388
1.958, 15.62, 1.5, 0.05, 1.472, 0.78, 388
1.959, 15.61, 1.521, 0.05, 1.473, 0.78, 388
1.96, 15.61, 1.47, 0.05, 1.474, 0.78, 388
1.961, 15.62, 1.487, 0.05, 1.474, 0.781, 388
1.962, 15.62, 1.48, 0.05, 1.473, 0.781, 388
1.963, 15.62, 1.482, 0.05, 1.473, 0.781, 388
1.964, 15.62, 1.506, 0.05, 1.473, 0.781, 388
1.965, 15.62, 1.483, 0.05, 1.473, 0.781, 388
1.966, 15.62, 1.494, 0.049, 1.473, 0.781, 388
1.967, 15.62, 1.471, 0.049, 1.473, 0.78, 388
1.968, 15.62, 1.453, 0.049, 1.472, 0.78, 388
1.969, 15.62, 1.422, 0.049, 1.47, 0.78, 388
1.97, 15.62, 1.443, 0.049, 1.469, 0.779, 388
1.971, 15.62, 1.44, 0.049, 1.468, 0.779, 388
1.972, 15.62, 1.429, 0.049, 1.467, 0.779, 388
1.973, 15.62, 1.451, 0.049, 1.466, 0.778, 388
1.974, 15.62, 1.428, 0.049, 1.464, 0.777, 388
1.975, 15.62, 1.409, 0.049, 1.463, 0.777, 388
1.976, 15.62, 1.456, 0.049, 1.462, 0.776, 388
1.977, 15.62, 1.465, 0.049, 1.461, 0.776, 388
1.978, 15.62, 1.419, 0.049, 1.461, 0.775, 388
1.979, 15.62, 1.467, 0.049, 1.459, 0.775, 388
1.98, 15.62, 1.469, 0.049, 1.459, 0.774, 388
1.981, 15.62, 1.44, 0.049, 1.458, 0.774, 388
1.982, 15.62, 1.46, 0.049, 1.458, 0.773, 388
1.983, 15.62, 1.443, 0.049, 1.457, 0.773, 388
1.984, 15.62, 1.413, 0.049, 1.456, 0.773, 388
1.985, 15.62, 1.421, 0.049, 1.456, 0.773, 388
1.986, 15.62, 1.443, 0.049, 1.455, 0.772, 388
1.987, 15.62, 1.443, 0.049, 1.454, 0.772, 388
1.988, 15.62, 1.409, 0.049, 1.453, 0.772, 388
1.989, 15.62, 1.408, 0.049, 1.453, 0.772, 388
1.99, 15.62, 1.469, 0.049, 1.453, 0.772, 388
1.991, 15.61, 1.492, 0.05, 1.454, 0.773, 388
1.992, 15.62, 1.49, 0.05, 1.454, 0.773, 388
1.993, 15.62, 1.464, 0.05, 1.455, 0.773, 388
1.994, 15.62, 1.478, 0.05, 1.456, 0.774, 388
1.995, 15.61, 1.479, 0.05, 1.457, 0.774, 388
1.996, 15.61, 1.484, 0.05, 1.457, 0.774, 388
1.997, 15.61, 1.487, 0.05, 1.458, 0.775, 388
1.998, 15.61, 1.495, 0.05, 1.46, 0.775, 388
1.999, 15.61, 1.487, 0.05, 1.462, 0.776, 388
2.0, 15.61, 1.512, 0.05, 1.463, 0.777, 388
2.001, 15.61, 1.502, 0.05, 1.465, 0.777, 388
2.002, 15.61, 1.493, 0.05, 1.466, 0.778, 388
2.003, 15.62, 1.487, 0.05, 1.467, 0.778, 388
2.004, 15.62, 1.511, 0.05, 1.469, 0.779, 388
2.005, 15.62, 1.508, 0.05, 1.47, 0.779, 388
2.006, 15.62, 1.494, 0.05, 1.472, 0.78, 388
2.007, 15.62, 1.504, 0.05, 1.473, 0.781, 388
2.008, 15.62, 1.5, 0.05, 1.474, 0.781, 388
2.009, 15.62, 1.5, 0.05, 1.474, 0.781, 388
2.01, 15.62, 1.5, 0.05, 1.476, 0.781, 388
2.022, 15.62, 1.503, 0.05, 1.481, 0.784, 420
2.023, 15.62, 1.48, 0.05, 1.482, 0.785, 420
2.024, 15.62, 1.48, 0.05, 1.482, 0.785, 420
2.025, 15.62, 1.495, 0.05, 1.484, 0.785, 420
2.026, 15.62, 1.482, 0.05, 1.485, 0.785, 420
2.027, 15.62, 1.509, 0.05, 1.485, 0.786, 420
2.028, 15.62, 1.472, 0.05, 1.486, 0.786, 420
2.029, 15.62, 1.48, 0.05, 1.486, 0.786, 420
2.03, 15.61, 1.497, 0.05, 1.486, 0.786, 420
2.031, 15.62, 1.479, 0.05, 1.485, 0.786, 420
2.032, 15.62, 1.479, 0.05, 1.485, 0.786, 420
2.033, 15.61, 1.453, 0.05, 1.484, 0.785, 420
2.034, 15.61, 1.459, 0.05, 1.483, 0.785, 420
2.035, 15.61, 1.477, 0.049, 1.483, 0.785, 420
2.036, 15.61, 1.459, 0.049, 1.482, 0.784, 420
2.037, 15.61, 1.431, 0.049, 1.48, 0.784, 420
2.038, 15.61, 1.436, 0.049, 1.479, 0.783, 420
2.039, 15.61, 1.436, 0.049, 1.478, 0.783, 420
2.04, 15.61, 1.445, 0.049, 1.476, 0.782, 420
2.041, 15.61, 1.44, 0.049, 1.475, 0.781, 420
2.042, 15.61, 1.452, 0.049, 1.474, 0.781, 420
2.043, 15.61, 1.417, 0.049, 1.472, 0.78, 420
2.044, 15.62, 1.419, 0.049, 1.471, 0.779, 420
2.045, 15.61, 1.51, 0.05, 1.471, 0.78, 420
2.046, 15.61, 1.487, 0.05, 1.472, 0.78, 420
2.047, 15.62, 1.492, 0.05, 1.474, 0.781, 420
2.048, 15.62, 1.487, 0.05, 1.475, 0.781, 420
2.049, 15.62, 1.458, 0.05, 1.476, 0.781, 420
2.05, 15.61, 1.462, 0.05, 1.476, 0.782, 420
2.051, 15.62, 1.463, 0.05, 1.476, 0.782, 420
2.052, 15.62, 1.455, 0.05, 1.475, 0.782, 420
2.053, 15.62, 1.489, 0.05, 1.475, 0.782, 420
2.054, 15.62, 1.44, 0.05, 1.475, 0.782, 420
2.055, 15.62, 1.473, 0.049, 1.475, 0.781, 420
2.056, 15.62, 1.419, 0.049, 1.475, 0.781, 420
2.057, 15.61, 1.433, 0.049, 1.473, 0.781, 420
2.058, 15.61, 1.423, 0.049, 1.472, 0.78, 420
2.059, 15.62, 1.443, 0.049, 1.47, 0.78, 420
2.06, 15.61, 1.431, 0.049, 1.469, 0.779, 420
2.061, 15.61, 1.45, 0.049, 1.468, 0.779, 420
2.062, 15.61, 1.421, 0.049, 1.467, 0.778, 420
2.063, 15.62, 1.46, 0.049, 1.466, 0.778, 420
2.064, 15.61, 1.443, 0.049, 1.465, 0.777, 420
2.065, 15.62, 1.437, 0.049, 1.464, 0.777, 420
2.066, 15.61, 1.436, 0.049, 1.463, 0.776, 420
2.067, 15.61, 1.43, 0.049, 1.462, 0.776, 420
2.068, 15.61, 1.427, 0.049, 1.461, 0.775, 420
2.069, 15.61, 1.449, 0.049, 1.46, 0.775, 420
2.07, 15.61, 1.444, 0.049, 1.459, 0.774, 420
2.071, 15.61, 1.461, 0.049, 1.459, 0.774, 420
2.072, 15.61, 1.437, 0.049, 1.458, 0.774, 420
2.073, 15.61, 1.443, 0.049, 1.457, 0.773, 420
2.074, 15.61, 1.401, 0.049, 1.456, 0.773, 420
2.075, 15.61, 1.472, 0.049, 1.456, 0.773, 420
2.076, 15.62, 1.44, 0.049, 1.455, 0.773, 420
2.077, 15.61, 1.475, 0.049, 1.456, 0.773, 420
2.078, 15.61, 1.47, 0.05, 1.457, 0.773, 420
2.079, 15.62, 1.463, 0.05, 1.457, 0.773, 420
2.08, 15.61, 1.47, 0.05, 1.458, 0.774, 420
2.081, 15.61, 1.458, 0.05, 1.458, 0.774, 420
2.082, 15.61, 1.46, 0.05, 1.458, 0.774, 420
2.083, 15.61, 1.488, 0.05, 1.458, 0.775, 420
2.084, 15.61, 1.526, 0.05, 1.459, 0.775, 420
2.085, 15.61, 1.513, 0.05, 1.461, 0.776, 420
2.086, 15.61, 1.503, 0.05, 1.463, 0.777, 420
2.087, 15.61, 1.506, 0.05, 1.464, 0.777, 420
2.088, 15.61, 1.498, 0.05, 1.466, 0.778, 420
2.089, 15.61, 1.498, 0.05, 1.466, 0.778, 420
2.09, 15.61, 1.479, 0.05, 1.469, 0.779, 420
2.091, 15.61, 1.49, 0.05, 1.47, 0.779, 420
2.092, 15.61, 1.488, 0.05, 1.471, 0.78, 420
2.093, 15.61, 1.494, 0.05, 1.472, 0.78, 420
2.094, 15.61, 1.486, 0.05, 1.473, 0.781, 420
2.095, 15.61, 1.485, 0.05, 1.474, 0.781, 420
2.096, 15.61, 1.481, 0.05, 1.475, 0.781, 420
2.097, 15.61, 1.482, 0.05, 1.476, 0.782, 420
2.098, 15.61, 1.47, 0.05, 1.476, 0.782, 420
2.099, 15.61, 1.46, 0.05, 1.476, 0.782, 420
2.1, 15.61, 1.481, 0.05, 1.476, 0.782, 420
2.101, 15.61, 1.475, 0.05, 1.476, 0.782, 420
2.102, 15.61, 1.491, 0.049, 1.476, 0.781, 420
2.103, 15.61, 1.491, 0.049, 1.476, 0.781, 420
2.104, 15.61, 1.451, 0.049, 1.474, 0.781, 420
2.105, 15.62, 1.455, 0.049, 1.473, 0.78, 420
2.106, 15.62, 1.453, 0.049, 1.472, 0.78, 420
2.107, 15.62, 1.453, 0.049, 1.472, 0.78, 420
2.108, 15.62, 1.428, 0.049, 1.47, 0.779, 420
2.109, 15.62, 1.472, 0.049, 1.469, 0.778, 420
2.11, 15.62, 1.448, 0.049, 1.468, 0.778, 420
2.111, 15.62, 1.445, 0.049, 1.466, 0.777, 420
2.122, 15.62, 1.519, 0.05, 1.475, 0.781, 455
2.123, 15.62, 1.487, 0.05, 1.476, 0.781, 455
2.124, 15.62, 1.46, 0.05, 1.477, 0.781, 455
2.125, 15.62, 1.438, 0.05, 1.477, 0.781, 455
2.126, 15.62, 1.443, 0.05, 1.476, 0.782, 455
2.127, 15.62, 1.441, 0.05, 1.476, 0.782, 455
2.128, 15.62, 1.473, 0.05, 1.476, 0.781, 455
2.129, 15.62, 1.5, 0.049, 1.476, 0.781, 455
2.13, 15.62, 1.474, 0.049, 1.476, 0.781, 455
2.131, 15.62, 1.414, 0.049, 1.474, 0.781, 455
2.132, 15.62, 1.431, 0.049, 1.473, 0.78, 455
2.133, 15.62, 1.417, 0.049, 1.472, 0.78, 455
2.134, 15.62, 1.45, 0.049, 1.47, 0.779, 455
2.135, 15.62, 1.429, 0.049, 1.469, 0.779, 455
2.136, 15.62, 1.44, 0.049, 1.468, 0.778, 455
2.137, 15.62, 1.413, 0.049, 1.467, 0.778, 455
2.138, 15.62, 1.439, 0.049, 1.466, 0.777, 455
2.139, 15.62, 1.427, 0.049, 1.465, 0.777, 455
2.14, 15.62, 1.427, 0.049, 1.465, 0.777, 455
2.141, 15.62, 1.435, 0.049, 1.463, 0.775, 455
2.142, 15.62, 1.423, 0.049, 1.462, 0.775, 455
2.143, 15.62, 1.423, 0.049, 1.462, 0.775, 455
2.144, 15.62, 1.423, 0.049, 1.462, 0.775, 455
2.145, 15.62, 1.465, 0.049, 1.459, 0.774, 455
2.146, 15.62, 1.467, 0.049, 1.458, 0.774, 455
2.147, 15.62, 1.467, 0.049, 1.458, 0.774, 455
2.148, 15.62, 1.468, 0.049, 1.458, 0.773, 455
2.149, 15.62, 1.464, 0.049, 1.457, 0.773, 455
2.15, 15.62, 1.436, 0.049, 1.458, 0.774, 455
2.151, 15.62, 1.464, 0.05, 1.458, 0.774, 455
2.152, 15.62, 1.47, 0.05, 1.458, 0.774, 455
2.153, 15.62, 1.502, 0.05, 1.458, 0.774, 455
2.154, 15.62, 1.452, 0.05, 1.459, 0.775, 455
2.155, 15.62, 1.51, 0.05, 1.459, 0.775, 455
2.156, 15.62, 1.478, 0.05, 1.461, 0.776, 455
2.157, 15.61, 1.492, 0.05, 1.463, 0.776, 455
2.158, 15.61, 1.478, 0.05, 1.464, 0.777, 455
2.159, 15.62, 1.487, 0.05, 1.465, 0.777, 455
2.16, 15.62, 1.485, 0.05, 1.467, 0.778, 455
2.161, 15.62, 1.506, 0.05, 1.469, 0.779, 455
2.162, 15.62, 1.502, 0.05, 1.47, 0.779, 455
2.163, 15.62, 1.496, 0.05, 1.471, 0.78, 455
2.164, 15.62, 1.501, 0.05, 1.473, 0.78, 455
2.165, 15.62, 1.475, 0.05, 1.474, 0.781, 455
2.166, 15.61, 1.533, 0.05, 1.475, 0.781, 455
2.167, 15.61, 1.503, 0.05, 1.476, 0.781, 455
2.168, 15.61, 1.473, 0.05, 1.476, 0.781, 455
2.169, 15.61, 1.471, 0.05, 1.476, 0.781, 455
2.17, 15.61, 1.468, 0.05, 1.475, 0.781, 455
2.171, 15.62, 1.477, 0.05, 1.475, 0.781, 455
2.172, 15.62, 1.451, 0.049, 1.475, 0.781, 455
2.173, 15.61, 1.476, 0.049, 1.475, 0.781, 455
2.174, 15.62, 1.421, 0.049, 1.473, 0.781, 455
2.175, 15.62, 1.442, 0.049, 1.473, 0.78, 455
2.176, 15.62, 1.417, 0.049, 1.472, 0.78, 455
2.177, 15.62, 1.439, 0.049, 1.47, 0.78, 455
